db_no,inventory_th,years_after_thin,target_stand,plot_install_year,region_symbol,experiment,thinning_intensity,thinning_intensity_rate,plot_size,plot_size_corrected,thin_ba_rate_apply,thin_rate_rank,thin_rate_text,thin_rate_class1,thin_rate_class2,si_v3,si_v4,age_establish,age_est_class,age,age_class,ba,dbh,Hd_v3,Hd_v4,height_v3,height_v4,tph,vol_v3,vol_v4,bagr,dbhgr,Dq,sdi_max,sdi,rd
80418,3,6,c낙엽송림,2013,남부14,c낙엽송림_2013_남부14,a무간벌,0,0.0225,0.021398771616640954,0,1,a무간벌,0,0,24.19952414758152,24.19952414758152,38,4,44,5,29.734862733123563,24.576923076923077,25.7,25.7,21.684615384615384,21.684615384615384,607.5115073376655,320.08928664734236,320.08928664734236,NA,NA,24.963804567043436,1004.5093610046154,606.3044556913637,0.6035826834754385
80435,3,6,c낙엽송림,2013,남부14,c낙엽송림_2013_남부14,b약도간벌,20,0.05,0.041451878627752084,18.663073083444402,2,b약도간벌,1,2,27.707436826659666,27.635571618802746,38,4,44,5,37.54053919908391,32.85,28.9,28.9,25.82777777777778,25.82777777777778,434.23846146140596,444.4495216978079,444.4495216978079,NA,NA,33.17730985009016,1004.5093610046154,640.3750252229572,0.6375003062017407
80460,3,6,c낙엽송림,2013,남부14,c낙엽송림_2013_남부14,c강도간벌,40,0.0625,0.05873078879911928,40.558032991893754,3,c강도간벌,4,4,24.162808430935723,23.974590029405697,38,4,44,5,15.196936086350867,26.475,25.25,25.25,23.15,23.15,272.4295097538335,167.3618788104443,167.3618788104443,NA,NA,26.65053939416612,1004.5093610046154,297.4188271255319,0.2960836789296634
80508,3,6,c낙엽송림,2013,남부15,c낙엽송림_2013_남부15,a무간벌,0,0.0225,0.022008321016510627,0,1,a무간벌,0,0,30.40894284271534,30.40894284271534,21,3,27,3,44.71936526999337,24.78,24.925,24.925,22.415,22.415,908.7471954355816,486.3238462030106,486.3238462030106,NA,NA,25.03118055545923,1004.5093610046154,910.3033854444298,0.9062169261758102
80528,3,6,c낙엽송림,2013,남부15,c낙엽송림_2013_남부15,b약도간벌,20,0.04,0.03961072274966281,19.189735857010533,2,b약도간벌,1,2,28.42543446544065,28.337556279637315,21,3,27,3,25.024339463142866,23.286956521739132,22.95,22.95,21.317391304347826,21.317391304347826,580.6508541982054,263.0938858122379,263.0938858122379,NA,NA,23.424958818580112,1004.5093610046154,531.0324152499554,0.5286485481019978
80559,3,6,c낙엽송림,2013,남부15,c낙엽송림_2013_남부15,c강도간벌,40,0.05,0.0445503262094184,40.57950477786471,3,c강도간벌,4,4,27.89791051239378,28.057342791670933,21,3,27,3,24.609420624331253,23.725,22.66,22.66,19.920833333333334,19.920833333333334,538.716594064493,246.5042121873021,246.5042121873021,NA,NA,24.117127385601577,1004.5093610046154,512.7745527665762,0.5104726473168428
80607,3,6,c낙엽송림,2013,동부01,c낙엽송림_2013_동부01,a무간벌,0,0.04,0.036252311481466,0,1,a무간벌,0,0,27.008410058943944,27.008410058943944,49,5,55,6,34.966643183490945,33.18571428571428,31.525,31.525,28.514285714285712,28.514285714285712,386.1822716368721,463.5710934032944,463.5710934032944,NA,NA,33.95360279642122,1004.5093610046154,587.8773908560418,0.5852383399076564
80621,3,6,c낙엽송림,2013,동부01,c낙엽송림_2013_동부01,b약도간벌,20,0.0625,0.06037036414306677,18.775525550701516,2,b약도간벌,1,2,27.430918258964788,27.36731940124333,49,5,55,6,25.081930000307203,33.48235294117647,32.35,32.35,30.55294117647059,30.55294117647059,281.59512107154256,346.26151798987803,346.26151798987803,NA,NA,33.676191624839966,1004.5093610046154,423.8661928141962,0.4219634074791352
80643,3,6,c낙엽송림,2013,동부01,c낙엽송림_2013_동부01,c강도간벌,40,0.09,0.08732661536483968,39.368179665366924,3,c강도간벌,3,4,29.373543900625698,29.298263620057448,49,5,55,6,20.37366543417813,36.26470588235294,34.375,34.375,31.929411764705883,31.929411764705883,194.67146332164742,292.1261364666522,292.1261364666522,NA,NA,36.50383541492593,1004.5093610046154,327.31933957702665,0.32584996445396264
80675,3,6,c낙엽송림,2013,동부02,c낙엽송림_2013_동부02,a무간벌,0,0.04,0.034641016151377546,0,1,a무간벌,0,0,24.994277030773517,24.994277030773517,60,6,66,7,50.34619576535051,36.96875,31.875,31.875,28.113333333333333,28.113333333333333,461.8802153517006,639.4314235599915,629.938999260916,NA,NA,37.25406856975491,1004.5093610046154,798.5954005645619,0.7950104116161568
80691,3,6,c낙엽송림,2013,동부02,c낙엽송림_2013_동부02,b약도간벌,20,0.0625,0.057096591102662554,15.658175240638244,2,b약도간벌,1,2,26.121957000095037,26.121957000095037,60,6,66,7,34.92560531090271,39.45625,33.3,33.3,30.3,30.3,280.226887297548,476.64645526816577,476.64645526816577,NA,NA,39.83567025920363,1004.5093610046154,531.1908324640093,0.5288062541624923
80713,3,6,c낙엽송림,2013,동부02,c낙엽송림_2013_동부02,c강도간벌,40,0.09,0.07281152949374527,34.680019048546455,3,c강도간벌,3,3,22.132626154160395,22.132626154160395,60,6,66,7,29.362325748237662,31.225925925925925,27.425,27.425,23.87777777777778,23.87777777777778,370.8203932499369,330.43276915404954,330.43276915404954,NA,NA,31.751809513906572,1004.5093610046154,514.8594398985181,0.5125481751445345
80765,3,6,c낙엽송림,2013,동부03,c낙엽송림_2013_동부03,a무간벌,0,0.04,0.03595176185196668,0,1,a무간벌,0,0,27.17505525074922,27.17505525074922,19,2,25,3,31.104896271544074,21.376666666666665,22.366666666666667,22.366666666666667,18.69,18.69,834.4514553563916,305.23911434231115,305.23911434231115,NA,NA,21.785568617779987,1004.5093610046154,690.8017557809602,0.6877006652183765
80799,3,6,c낙엽송림,2013,동부03,c낙엽송림_2013_동부03,b약도간벌,20,0.0625,0.0590949109749573,18.00647954518152,2,b약도간벌,1,2,28.725960737399756,28.632431806097877,19,2,25,3,28.234199436125888,24.861764705882354,22.82857142857143,22.82857142857143,21.49705882352941,21.49705882352941,575.3456505655488,292.7195621492769,292.7195621492769,NA,NA,24.996452689508242,1004.5093610046154,575.2335903778674,0.5726512989411797
80845,3,6,c낙엽송림,2013,동부03,c낙엽송림_2013_동부03,c강도간벌,40,0.09,0.08834644651028975,39.049099365794945,3,c강도간벌,3,4,29.042815274060047,28.903321875266403,19,2,25,3,20.779866522681463,24.184615384615384,22.375,22.375,19.869230769230768,19.869230769230768,441.4439011472595,205.16676503325897,205.16676503325897,NA,NA,24.481536737419923,1004.5093610046154,428.9257754692465,0.4270002770708632
80920,3,6,c낙엽송림,2013,동부04,c낙엽송림_2013_동부04,a무간벌,0,0.0225,0.021005559596187037,4.0212909211069245,1,a무간벌,0,0,13.745411467241134,13.745411467241134,26,3,32,4,28.018767699060174,14.621212121212121,12.414285714285715,12.414285714285715,9.807692307692308,9.807692307692308,1571.0126573343093,218.22970321305326,211.87765103805575,NA,NA,15.069183887334546,1004.5093610046154,784.1367153271353,0.78061663312218
80956,3,6,c낙엽송림,2013,동부04,c낙엽송림_2013_동부04,b약도간벌,20,0.04,0.03682019413809762,21.137847333593754,2,b약도간벌,2,2,15.589999134327918,15.589999134327918,26,3,32,4,21.778558158141813,18.389655172413793,14.8,14.8,12.362068965517242,12.362068965517242,787.6112736188397,163.4569594474973,163.4569594474973,NA,NA,18.76349169769996,1004.5093610046154,531.1750439505641,0.5287905365255462
81005,3,6,c낙엽송림,2013,동부04,c낙엽송림_2013_동부04,c강도간벌,40,0.045,0.044016642033021254,38.7728804361006,3,c강도간벌,3,4,17.61471489490858,19.50130900344769,26,3,32,4,22.201930820185645,19.86774193548387,15.557142857142857,15.557142857142857,14.216129032258065,14.216129032258065,704.2790764625757,175.9758649164799,175.9758649164799,NA,NA,20.034478345608235,1004.5093610046154,519.6889747805118,0.5173560296747937
81069,3,6,c낙엽송림,2013,동부05,c낙엽송림_2013_동부05,a무간벌,0,0.04,0.03881182905103986,0,1,a무간벌,0,0,24.428227375597004,24.428227375597004,40,4,46,5,32.853128091647555,24.6875,26.375,26.375,23.822222222222223,23.822222222222223,618.3681776099388,367.36808883728685,366.4325781379005,NA,NA,26.008772558504184,1004.5093610046154,652.8747375041982,0.6499439058001953
81095,3,6,c낙엽송림,2013,동부05,c낙엽송림_2013_동부05,b약도간벌,20,0.06,0.056381557247154504,23.843941471587755,2,b약도간벌,2,2,29.512368009604756,29.45570134293809,40,4,46,5,28.455827713654706,32.48947368421052,31.25,31.25,29.152631578947368,29.152631578947368,336.9896279507055,377.8089894335981,377.8089894335981,NA,NA,32.78931950626928,1004.5093610046154,489.0011094010846,0.4868059257427247
81123,3,6,c낙엽송림,2013,동부05,c낙엽송림_2013_동부05,c강도간벌,40,0.04,0.039125904029352225,40.74783095866758,3,c강도간벌,4,4,27.32940984584812,27.259965401403676,40,4,46,5,27.36647382627772,32.184615384615384,29.133333333333333,29.133333333333333,27.70769230769231,27.70769230769231,332.2606933311345,344.32370891860626,344.32370891860626,NA,NA,32.38359033641766,1004.5093610046154,473.96857083324653,0.4718408700136233
